State,Date,TestsReported,Shift_Date,SAA_t_1_scalar,SAA_t_1_vector
South Carolina,2020-06-22,7859,2020-06-23,8178.0,7718.0
Rhode Island,2020-06-22,3618,2020-06-23,8178.0,1024.0
Connecticut,2020-06-22,2040,2020-06-23,8178.0,1208.0
Kansas,2020-06-22,3764,2020-06-23,8178.0,2797.0
Wyoming,2020-06-22,412,2020-06-23,8178.0,330.0
Nebraska,2020-06-22,4302,2020-06-23,8178.0,3048.0
Iowa,2020-06-22,5325,2020-06-23,8178.0,5396.0
South Dakota,2020-06-22,832,2020-06-23,8178.0,531.0
Delaware,2020-06-22,1202,2020-06-23,8178.0,2315.0
Virginia,2020-06-22,6894,2020-06-23,8178.0,9562.0
District of Columbia,2020-06-22,1255,2020-06-23,8178.0,1279.0
Nevada,2020-06-22,7414,2020-06-23,8178.0,8510.0
Louisiana,2020-06-22,14851,2020-06-23,8178.0,5411.0
New Hampshire,2020-06-22,1387,2020-06-23,8178.0,1287.0
North Dakota,2020-06-22,2034,2020-06-23,8178.0,1442.0
Alabama,2020-06-22,6726,2020-06-23,8178.0,5826.0
Rhode Island,2020-06-23,3700,2020-06-24,10576.0,3618.0
Florida,2020-06-23,75937,2020-06-24,10576.0,53559.0
Puerto Rico,2020-06-23,1663,2020-06-24,10576.0,1197.0
California,2020-06-23,79585,2020-06-24,10576.0,66270.0
Kansas,2020-06-23,5543,2020-06-24,10576.0,3764.0
Louisiana,2020-06-23,20478,2020-06-24,10576.0,14851.0
Indiana,2020-06-23,14631,2020-06-24,10576.0,10958.0
Texas,2020-06-23,32260,2020-06-24,10576.0,35150.0
Missouri,2020-06-23,1495,2020-06-24,10576.0,1993.0
Alabama,2020-06-23,11487,2020-06-24,10576.0,6726.0
Ohio,2020-06-23,18292,2020-06-24,10576.0,11524.0
New York,2020-06-23,65915,2020-06-24,10576.0,48972.0
Nevada,2020-06-23,4611,2020-06-24,10576.0,7414.0
Hawaii,2020-06-23,1962,2020-06-24,10576.0,1336.0
North Dakota,2020-06-23,3931,2020-06-24,10576.0,2034.0
Arkansas,2020-06-23,8101,2020-06-24,10576.0,6927.0
Oklahoma,2020-06-23,5736,2020-06-24,10576.0,3516.0
South Carolina,2020-06-23,9076,2020-06-24,10576.0,7859.0
Arizona,2020-06-23,13075,2020-06-24,10576.0,9823.0
Massachusetts,2020-06-23,14910,2020-06-24,10576.0,10935.0
Michigan,2020-06-23,20301,2020-06-24,10576.0,14437.0
Wisconsin,2020-06-23,13590,2020-06-24,10576.0,9435.0
Colorado,2020-06-23,7626,2020-06-24,10576.0,4454.0
District of Columbia,2020-06-23,1304,2020-06-24,10576.0,1255.0
Illinois,2020-06-23,50028,2020-06-24,10576.0,44333.0
Delaware,2020-06-23,2252,2020-06-24,10576.0,1202.0
New Mexico,2020-06-23,5186,2020-06-24,10576.0,3241.0
Minnesota,2020-06-23,8683,2020-06-24,10576.0,4246.0
West Virginia,2020-06-23,2094,2020-06-24,10576.0,2615.0
Idaho,2020-06-23,3342,2020-06-24,10576.0,2979.0
Pennsylvania,2020-06-23,19971,2020-06-24,10576.0,16047.0
Washington,2020-06-23,8948,2020-06-24,10576.0,5122.0
Alaska,2020-06-23,3715,2020-06-24,10576.0,3873.0
Maine,2020-06-23,2152,2020-06-24,10576.0,2423.0
Utah,2020-06-23,8495,2020-06-24,10576.0,6660.0
South Dakota,2020-06-23,1617,2020-06-24,10576.0,832.0
New Hampshire,2020-06-23,3174,2020-06-24,10576.0,1387.0
Iowa,2020-06-23,7791,2020-06-24,10576.0,5325.0
Oregon,2020-06-23,7090,2020-06-24,10576.0,5681.0
Montana,2020-06-23,1642,2020-06-24,10576.0,1709.0
Nebraska,2020-06-23,3810,2020-06-24,10576.0,4302.0
Kentucky,2020-06-23,7173,2020-06-24,10576.0,5941.0
Tennessee,2020-06-23,18963,2020-06-24,10576.0,11966.0
Maryland,2020-06-23,13889,2020-06-24,10576.0,10939.0
Connecticut,2020-06-23,4124,2020-06-24,10576.0,2040.0
North Carolina,2020-06-23,16051,2020-06-24,10576.0,13562.0
Vermont,2020-06-23,1496,2020-06-24,10576.0,656.0
Georgia,2020-06-23,24037,2020-06-24,10576.0,25562.0
Wyoming,2020-06-23,1103,2020-06-24,10576.0,412.0
Mississippi,2020-06-23,4594,2020-06-24,10576.0,2265.0
New Jersey,2020-06-23,27559,2020-06-24,10576.0,19756.0
Virginia,2020-06-23,6348,2020-06-24,10576.0,6894.0
Nebraska,2020-06-24,3487,2020-06-25,13472.0,3810.0
Arizona,2020-06-24,22262,2020-06-25,13472.0,13075.0
Colorado,2020-06-24,5909,2020-06-25,13472.0,7626.0
Texas,2020-06-24,33280,2020-06-25,13472.0,32260.0
Michigan,2020-06-24,24796,2020-06-25,13472.0,20301.0
Georgia,2020-06-24,25063,2020-06-25,13472.0,24037.0
Idaho,2020-06-24,3036,2020-06-25,13472.0,3342.0
Hawaii,2020-06-24,1559,2020-06-25,13472.0,1962.0
Kentucky,2020-06-24,6897,2020-06-25,13472.0,7173.0
Massachusetts,2020-06-24,14798,2020-06-25,13472.0,14910.0
Montana,2020-06-24,2257,2020-06-25,13472.0,1642.0
West Virginia,2020-06-24,2609,2020-06-25,13472.0,2094.0
Delaware,2020-06-24,5127,2020-06-25,13472.0,2252.0
District of Columbia,2020-06-24,1605,2020-06-25,13472.0,1304.0
New York,2020-06-24,71657,2020-06-25,13472.0,65915.0
Kansas,2020-06-24,5971,2020-06-25,13472.0,5543.0
Alaska,2020-06-24,3989,2020-06-25,13472.0,3715.0
Minnesota,2020-06-24,10072,2020-06-25,13472.0,8683.0
Ohio,2020-06-24,21478,2020-06-25,13472.0,18292.0
Pennsylvania,2020-06-24,23174,2020-06-25,13472.0,19971.0
Connecticut,2020-06-24,5584,2020-06-25,13472.0,4124.0
New Jersey,2020-06-24,25524,2020-06-25,13472.0,27559.0
South Carolina,2020-06-24,8876,2020-06-25,13472.0,9076.0
California,2020-06-24,91527,2020-06-25,13472.0,79585.0
Washington,2020-06-24,8998,2020-06-25,13472.0,8948.0
New Mexico,2020-06-24,6207,2020-06-25,13472.0,5186.0
Wyoming,2020-06-24,974,2020-06-25,13472.0,1103.0
North Carolina,2020-06-24,18464,2020-06-25,13472.0,16051.0
Tennessee,2020-06-24,17365,2020-06-25,13472.0,18963.0
Oklahoma,2020-06-24,4476,2020-06-25,13472.0,5736.0
Puerto Rico,2020-06-24,2069,2020-06-25,13472.0,1663.0
Louisiana,2020-06-24,22091,2020-06-25,13472.0,20478.0
Utah,2020-06-24,9533,2020-06-25,13472.0,8495.0
Illinois,2020-06-24,45809,2020-06-25,13472.0,50028.0
New Hampshire,2020-06-24,2857,2020-06-25,13472.0,3174.0
Virginia,2020-06-24,13556,2020-06-25,13472.0,6348.0
North Dakota,2020-06-24,5275,2020-06-25,13472.0,3931.0
Alabama,2020-06-24,12805,2020-06-25,13472.0,11487.0
Missouri,2020-06-24,1207,2020-06-25,13472.0,1495.0
Vermont,2020-06-24,1270,2020-06-25,13472.0,1496.0
South Dakota,2020-06-24,1144,2020-06-25,13472.0,1617.0
Maine,2020-06-24,2531,2020-06-25,13472.0,2152.0
Wisconsin,2020-06-24,18795,2020-06-25,13472.0,13590.0
Arkansas,2020-06-24,7528,2020-06-25,13472.0,8101.0
Rhode Island,2020-06-24,3395,2020-06-25,13472.0,3700.0
Nevada,2020-06-24,4010,2020-06-25,13472.0,4611.0
Oregon,2020-06-24,9308,2020-06-25,13472.0,7090.0
Florida,2020-06-24,79603,2020-06-25,13472.0,75937.0
Iowa,2020-06-24,9982,2020-06-25,13472.0,7791.0
Indiana,2020-06-24,15766,2020-06-25,13472.0,14631.0
Maryland,2020-06-24,14636,2020-06-25,13472.0,13889.0
Mississippi,2020-06-24,3024,2020-06-25,13472.0,4594.0
Alaska,2020-06-25,3809,2020-06-26,14677.0,3989.0
South Carolina,2020-06-25,11258,2020-06-26,14677.0,8876.0
Iowa,2020-06-25,8989,2020-06-26,14677.0,9982.0
Oregon,2020-06-25,7516,2020-06-26,14677.0,9308.0
Virginia,2020-06-25,13643,2020-06-26,14677.0,13556.0
Washington,2020-06-25,8119,2020-06-26,14677.0,8998.0
Colorado,2020-06-25,7161,2020-06-26,14677.0,5909.0
Hawaii,2020-06-25,1575,2020-06-26,14677.0,1559.0
Michigan,2020-06-25,25673,2020-06-26,14677.0,24796.0
Delaware,2020-06-25,3198,2020-06-26,14677.0,5127.0
Oklahoma,2020-06-25,5191,2020-06-26,14677.0,4476.0
Utah,2020-06-25,8414,2020-06-26,14677.0,9533.0
District of Columbia,2020-06-25,1072,2020-06-26,14677.0,1605.0
Idaho,2020-06-25,3344,2020-06-26,14677.0,3036.0
North Dakota,2020-06-25,2334,2020-06-26,14677.0,5275.0
Ohio,2020-06-25,20751,2020-06-26,14677.0,21478.0
Montana,2020-06-25,2807,2020-06-26,14677.0,2257.0
Rhode Island,2020-06-25,2926,2020-06-26,14677.0,3395.0
Vermont,2020-06-25,1411,2020-06-26,14677.0,1270.0
Wyoming,2020-06-25,1102,2020-06-26,14677.0,974.0
Maine,2020-06-25,1631,2020-06-26,14677.0,2531.0
South Dakota,2020-06-25,1155,2020-06-26,14677.0,1144.0
Nebraska,2020-06-25,3104,2020-06-26,14677.0,3487.0
Indiana,2020-06-25,13962,2020-06-26,14677.0,15766.0
West Virginia,2020-06-25,2710,2020-06-26,14677.0,2609.0
Mississippi,2020-06-25,5440,2020-06-26,14677.0,3024.0
New Jersey,2020-06-25,25480,2020-06-26,14677.0,25524.0
Pennsylvania,2020-06-25,22092,2020-06-26,14677.0,23174.0
New York,2020-06-25,72248,2020-06-26,14677.0,71657.0
New Mexico,2020-06-25,7062,2020-06-26,14677.0,6207.0
Kansas,2020-06-25,5270,2020-06-26,14677.0,5971.0
Massachusetts,2020-06-25,11979,2020-06-26,14677.0,14798.0
Missouri,2020-06-25,1741,2020-06-26,14677.0,1207.0
Nevada,2020-06-25,3695,2020-06-26,14677.0,4010.0
Puerto Rico,2020-06-25,475,2020-06-26,14677.0,2069.0
Florida,2020-06-25,89097,2020-06-26,14677.0,79603.0
California,2020-06-25,93631,2020-06-26,14677.0,91527.0
Arkansas,2020-06-25,7448,2020-06-26,14677.0,7528.0
Louisiana,2020-06-25,22675,2020-06-26,14677.0,22091.0
Arizona,2020-06-25,18766,2020-06-26,14677.0,22262.0
Texas,2020-06-25,40794,2020-06-26,14677.0,33280.0
New Hampshire,2020-06-25,2527,2020-06-26,14677.0,2857.0
Illinois,2020-06-25,40532,2020-06-26,14677.0,45809.0
Alabama,2020-06-25,11592,2020-06-26,14677.0,12805.0
Wisconsin,2020-06-25,14824,2020-06-26,14677.0,18795.0
Georgia,2020-06-25,26696,2020-06-26,14677.0,25063.0
Kentucky,2020-06-25,6539,2020-06-26,14677.0,6897.0
Connecticut,2020-06-25,8524,2020-06-26,14677.0,5584.0
North Carolina,2020-06-25,17597,2020-06-26,14677.0,18464.0
Tennessee,2020-06-25,20760,2020-06-26,14677.0,17365.0
Maryland,2020-06-25,11857,2020-06-26,14677.0,14636.0
Minnesota,2020-06-25,15586,2020-06-26,14677.0,10072.0
Idaho,2020-06-26,2657,2020-06-27,14765.0,3344.0
Illinois,2020-06-26,35505,2020-06-27,14765.0,40532.0
District of Columbia,2020-06-26,1804,2020-06-27,14765.0,1072.0
Mississippi,2020-06-26,4489,2020-06-27,14765.0,5440.0
Missouri,2020-06-26,1542,2020-06-27,14765.0,1741.0
California,2020-06-26,99253,2020-06-27,14765.0,93631.0
Louisiana,2020-06-26,21039,2020-06-27,14765.0,22675.0
Minnesota,2020-06-26,7861,2020-06-27,14765.0,15586.0
Puerto Rico,2020-06-26,941,2020-06-27,14765.0,475.0
Rhode Island,2020-06-26,2479,2020-06-27,14765.0,2926.0
Oregon,2020-06-26,7493,2020-06-27,14765.0,7516.0
Maine,2020-06-26,1994,2020-06-27,14765.0,1631.0
Washington,2020-06-26,10869,2020-06-27,14765.0,8119.0
Delaware,2020-06-26,4668,2020-06-27,14765.0,3198.0
Kentucky,2020-06-26,6903,2020-06-27,14765.0,6539.0
Georgia,2020-06-26,28694,2020-06-27,14765.0,26696.0
Vermont,2020-06-26,1879,2020-06-27,14765.0,1411.0
North Carolina,2020-06-26,20408,2020-06-27,14765.0,17597.0
South Dakota,2020-06-26,1385,2020-06-27,14765.0,1155.0
Wisconsin,2020-06-26,16603,2020-06-27,14765.0,14824.0
Tennessee,2020-06-26,20165,2020-06-27,14765.0,20760.0
Colorado,2020-06-26,9417,2020-06-27,14765.0,7161.0
Arkansas,2020-06-26,7620,2020-06-27,14765.0,7448.0
Connecticut,2020-06-26,10793,2020-06-27,14765.0,8524.0
Pennsylvania,2020-06-26,19511,2020-06-27,14765.0,22092.0
South Carolina,2020-06-26,11554,2020-06-27,14765.0,11258.0
Indiana,2020-06-26,15723,2020-06-27,14765.0,13962.0
New York,2020-06-26,66958,2020-06-27,14765.0,72248.0
Hawaii,2020-06-26,1506,2020-06-27,14765.0,1575.0
New Hampshire,2020-06-26,3042,2020-06-27,14765.0,2527.0
Florida,2020-06-26,88943,2020-06-27,14765.0,89097.0
Montana,2020-06-26,3637,2020-06-27,14765.0,2807.0
Wyoming,2020-06-26,1313,2020-06-27,14765.0,1102.0
Nevada,2020-06-26,4894,2020-06-27,14765.0,3695.0
Alaska,2020-06-26,4065,2020-06-27,14765.0,3809.0
Ohio,2020-06-26,21016,2020-06-27,14765.0,20751.0
Utah,2020-06-26,9817,2020-06-27,14765.0,8414.0
West Virginia,2020-06-26,2605,2020-06-27,14765.0,2710.0
Iowa,2020-06-26,10154,2020-06-27,14765.0,8989.0
Kansas,2020-06-26,6200,2020-06-27,14765.0,5270.0
New Mexico,2020-06-26,5753,2020-06-27,14765.0,7062.0
Massachusetts,2020-06-26,11660,2020-06-27,14765.0,11979.0
Alabama,2020-06-26,14162,2020-06-27,14765.0,11592.0
North Dakota,2020-06-26,2543,2020-06-27,14765.0,2334.0
Texas,2020-06-26,72366,2020-06-27,14765.0,40794.0
Michigan,2020-06-26,23407,2020-06-27,14765.0,25673.0
Oklahoma,2020-06-26,5751,2020-06-27,14765.0,5191.0
Maryland,2020-06-26,12646,2020-06-27,14765.0,11857.0
Arizona,2020-06-26,16904,2020-06-27,14765.0,18766.0
New Jersey,2020-06-26,25409,2020-06-27,14765.0,25480.0
Virginia,2020-06-26,12236,2020-06-27,14765.0,13643.0
Nebraska,2020-06-26,7293,2020-06-27,14765.0,3104.0
Michigan,2020-06-27,18629,2020-06-28,15529.0,23407.0
Minnesota,2020-06-27,4669,2020-06-28,15529.0,7861.0
Virginia,2020-06-27,11987,2020-06-28,15529.0,12236.0
Wisconsin,2020-06-27,14174,2020-06-28,15529.0,16603.0
Pennsylvania,2020-06-27,18922,2020-06-28,15529.0,19511.0
Mississippi,2020-06-27,3516,2020-06-28,15529.0,4489.0
Arizona,2020-06-27,21818,2020-06-28,15529.0,16904.0
New Hampshire,2020-06-27,2367,2020-06-28,15529.0,3042.0
District of Columbia,2020-06-27,2099,2020-06-28,15529.0,1804.0
Vermont,2020-06-27,1836,2020-06-28,15529.0,1879.0
California,2020-06-27,91095,2020-06-28,15529.0,99253.0
Ohio,2020-06-27,17756,2020-06-28,15529.0,21016.0
Nevada,2020-06-27,5362,2020-06-28,15529.0,4894.0
Missouri,2020-06-27,1180,2020-06-28,15529.0,1542.0
Puerto Rico,2020-06-27,2588,2020-06-28,15529.0,941.0
Louisiana,2020-06-27,13295,2020-06-28,15529.0,21039.0
Alaska,2020-06-27,2138,2020-06-28,15529.0,4065.0
Texas,2020-06-27,64414,2020-06-28,15529.0,72366.0
Utah,2020-06-27,9564,2020-06-28,15529.0,9817.0
Wyoming,2020-06-27,1099,2020-06-28,15529.0,1313.0
Tennessee,2020-06-27,18867,2020-06-28,15529.0,20165.0
Delaware,2020-06-27,3330,2020-06-28,15529.0,4668.0
Kansas,2020-06-27,4883,2020-06-28,15529.0,6200.0
Arkansas,2020-06-27,6117,2020-06-28,15529.0,7620.0
Indiana,2020-06-27,15034,2020-06-28,15529.0,15723.0
Florida,2020-06-27,75435,2020-06-28,15529.0,88943.0
Washington,2020-06-27,8912,2020-06-28,15529.0,10869.0
Massachusetts,2020-06-27,10777,2020-06-28,15529.0,11660.0
New Jersey,2020-06-27,14754,2020-06-28,15529.0,25409.0
Alabama,2020-06-27,12921,2020-06-28,15529.0,14162.0
Colorado,2020-06-27,6571,2020-06-28,15529.0,9417.0
Montana,2020-06-27,2851,2020-06-28,15529.0,3637.0
Kentucky,2020-06-27,3270,2020-06-28,15529.0,6903.0
North Dakota,2020-06-27,3119,2020-06-28,15529.0,2543.0
Idaho,2020-06-27,3387,2020-06-28,15529.0,2657.0
New Mexico,2020-06-27,7888,2020-06-28,15529.0,5753.0
New York,2020-06-27,55159,2020-06-28,15529.0,66958.0
Rhode Island,2020-06-27,3265,2020-06-28,15529.0,2479.0
Nebraska,2020-06-27,6392,2020-06-28,15529.0,7293.0
Georgia,2020-06-27,13959,2020-06-28,15529.0,28694.0
West Virginia,2020-06-27,2558,2020-06-28,15529.0,2605.0
Oregon,2020-06-27,7240,2020-06-28,15529.0,7493.0
Maine,2020-06-27,1269,2020-06-28,15529.0,1994.0
North Carolina,2020-06-27,19192,2020-06-28,15529.0,20408.0
Iowa,2020-06-27,10369,2020-06-28,15529.0,10154.0
Illinois,2020-06-27,26114,2020-06-28,15529.0,35505.0
Hawaii,2020-06-27,1909,2020-06-28,15529.0,1506.0
Connecticut,2020-06-27,11025,2020-06-28,15529.0,10793.0
South Dakota,2020-06-27,1544,2020-06-28,15529.0,1385.0
Oklahoma,2020-06-27,5554,2020-06-28,15529.0,5751.0
South Carolina,2020-06-27,9546,2020-06-28,15529.0,11554.0
Maryland,2020-06-27,7226,2020-06-28,15529.0,12646.0
Wisconsin,2020-06-28,15289,2020-06-29,13249.0,14174.0
Kentucky,2020-06-28,3285,2020-06-29,13249.0,3270.0
Rhode Island,2020-06-28,1567,2020-06-29,13249.0,3265.0
Georgia,2020-06-28,6133,2020-06-29,13249.0,13959.0
Maryland,2020-06-28,13744,2020-06-29,13249.0,7226.0
Idaho,2020-06-28,2103,2020-06-29,13249.0,3387.0
Delaware,2020-06-28,4041,2020-06-29,13249.0,3330.0
New Jersey,2020-06-28,14191,2020-06-29,13249.0,14754.0
Massachusetts,2020-06-28,8224,2020-06-29,13249.0,10777.0
Alabama,2020-06-28,6197,2020-06-29,13249.0,12921.0
Utah,2020-06-28,8658,2020-06-29,13249.0,9564.0
New Mexico,2020-06-28,5543,2020-06-29,13249.0,7888.0
Oklahoma,2020-06-28,4678,2020-06-29,13249.0,5554.0
Ohio,2020-06-28,13331,2020-06-29,13249.0,17756.0
Vermont,2020-06-28,1312,2020-06-29,13249.0,1836.0
Virginia,2020-06-28,10442,2020-06-29,13249.0,11987.0
Puerto Rico,2020-06-28,1086,2020-06-29,13249.0,2588.0
Louisiana,2020-06-28,10462,2020-06-29,13249.0,13295.0
Arizona,2020-06-28,16573,2020-06-29,13249.0,21818.0
New Hampshire,2020-06-28,2122,2020-06-29,13249.0,2367.0
Pennsylvania,2020-06-28,18541,2020-06-29,13249.0,18922.0
North Dakota,2020-06-28,3447,2020-06-29,13249.0,3119.0
Arkansas,2020-06-28,5843,2020-06-29,13249.0,6117.0
District of Columbia,2020-06-28,2138,2020-06-29,13249.0,2099.0
Texas,2020-06-28,63696,2020-06-29,13249.0,64414.0
Alaska,2020-06-28,2483,2020-06-29,13249.0,2138.0
Nebraska,2020-06-28,3257,2020-06-29,13249.0,6392.0
Washington,2020-06-28,7790,2020-06-29,13249.0,8912.0
Michigan,2020-06-28,16198,2020-06-29,13249.0,18629.0
California,2020-06-28,78838,2020-06-29,13249.0,91095.0
Kansas,2020-06-28,3256,2020-06-29,13249.0,4883.0
Connecticut,2020-06-28,6787,2020-06-29,13249.0,11025.0
South Dakota,2020-06-28,814,2020-06-29,13249.0,1544.0
South Carolina,2020-06-28,7940,2020-06-29,13249.0,9546.0
Montana,2020-06-28,1863,2020-06-29,13249.0,2851.0
Florida,2020-06-28,51093,2020-06-29,13249.0,75435.0
Missouri,2020-06-28,1192,2020-06-29,13249.0,1180.0
Illinois,2020-06-28,21030,2020-06-29,13249.0,26114.0
Indiana,2020-06-28,12115,2020-06-29,13249.0,15034.0
Oregon,2020-06-28,6126,2020-06-29,13249.0,7240.0
Colorado,2020-06-28,5526,2020-06-29,13249.0,6571.0
Nevada,2020-06-28,7056,2020-06-29,13249.0,5362.0
Mississippi,2020-06-28,2913,2020-06-29,13249.0,3516.0
New York,2020-06-28,44815,2020-06-29,13249.0,55159.0
West Virginia,2020-06-28,1124,2020-06-29,13249.0,2558.0
Wyoming,2020-06-28,476,2020-06-29,13249.0,1099.0
North Carolina,2020-06-28,15249,2020-06-29,13249.0,19192.0
Minnesota,2020-06-28,4879,2020-06-29,13249.0,4669.0
Hawaii,2020-06-28,940,2020-06-29,13249.0,1909.0
Tennessee,2020-06-28,12399,2020-06-29,13249.0,18867.0
Iowa,2020-06-28,5970,2020-06-29,13249.0,10369.0
Maine,2020-06-28,1399,2020-06-29,13249.0,1269.0
Utah,2020-06-29,8586,2020-06-30,10888.0,8658.0
Arkansas,2020-06-29,8033,2020-06-30,10888.0,5843.0
South Carolina,2020-06-29,10437,2020-06-30,10888.0,7940.0
New Hampshire,2020-06-29,2157,2020-06-30,10888.0,2122.0
Kansas,2020-06-29,3981,2020-06-30,10888.0,3256.0
Ohio,2020-06-29,18557,2020-06-30,10888.0,13331.0
Oklahoma,2020-06-29,3682,2020-06-30,10888.0,4678.0
Texas,2020-06-29,43026,2020-06-30,10888.0,63696.0
Alabama,2020-06-29,8086,2020-06-30,10888.0,6197.0
Massachusetts,2020-06-29,9811,2020-06-30,10888.0,8224.0
Virginia,2020-06-29,10984,2020-06-30,10888.0,10442.0
North Dakota,2020-06-29,1678,2020-06-30,10888.0,3447.0
Nevada,2020-06-29,5995,2020-06-30,10888.0,7056.0
Wyoming,2020-06-29,457,2020-06-30,10888.0,476.0
West Virginia,2020-06-29,3124,2020-06-30,10888.0,1124.0
Hawaii,2020-06-29,1395,2020-06-30,10888.0,940.0
Mississippi,2020-06-29,4667,2020-06-30,10888.0,2913.0
Washington,2020-06-29,8641,2020-06-30,10888.0,7790.0
Connecticut,2020-06-29,6683,2020-06-30,10888.0,6787.0
Montana,2020-06-29,1860,2020-06-30,10888.0,1863.0
Michigan,2020-06-29,21598,2020-06-30,10888.0,16198.0
Alaska,2020-06-29,5010,2020-06-30,10888.0,2483.0
Rhode Island,2020-06-29,3660,2020-06-30,10888.0,1567.0
Wisconsin,2020-06-29,11967,2020-06-30,10888.0,15289.0
New Mexico,2020-06-29,3609,2020-06-30,10888.0,5543.0
Florida,2020-06-29,78871,2020-06-30,10888.0,51093.0
Indiana,2020-06-29,11551,2020-06-30,10888.0,12115.0
Oregon,2020-06-29,6687,2020-06-30,10888.0,6126.0
Kentucky,2020-06-29,8046,2020-06-30,10888.0,3285.0
Puerto Rico,2020-06-29,1252,2020-06-30,10888.0,1086.0
South Dakota,2020-06-29,1181,2020-06-30,10888.0,814.0
Minnesota,2020-06-29,7537,2020-06-30,10888.0,4879.0
Georgia,2020-06-29,32089,2020-06-30,10888.0,6133.0
Illinois,2020-06-29,31291,2020-06-30,10888.0,21030.0
Delaware,2020-06-29,1547,2020-06-30,10888.0,4041.0
Missouri,2020-06-29,2991,2020-06-30,10888.0,1192.0
Colorado,2020-06-29,6268,2020-06-30,10888.0,5526.0
Pennsylvania,2020-06-29,17265,2020-06-30,10888.0,18541.0
New York,2020-06-29,55504,2020-06-30,10888.0,44815.0
District of Columbia,2020-06-29,2056,2020-06-30,10888.0,2138.0
Tennessee,2020-06-29,14489,2020-06-30,10888.0,12399.0
California,2020-06-29,80687,2020-06-30,10888.0,78838.0
Nebraska,2020-06-29,4443,2020-06-30,10888.0,3257.0
Idaho,2020-06-29,2701,2020-06-30,10888.0,2103.0
North Carolina,2020-06-29,17885,2020-06-30,10888.0,15249.0
Iowa,2020-06-29,5082,2020-06-30,10888.0,5970.0
Maryland,2020-06-29,10213,2020-06-30,10888.0,13744.0
Maine,2020-06-29,2553,2020-06-30,10888.0,1399.0
Arizona,2020-06-29,14281,2020-06-30,10888.0,16573.0
Vermont,2020-06-29,985,2020-06-30,10888.0,1312.0
New Jersey,2020-06-29,20142,2020-06-30,10888.0,14191.0
Louisiana,2020-06-29,20781,2020-06-30,10888.0,10462.0
Tennessee,2020-06-30,20773,2020-07-01,12809.0,14489.0
Pennsylvania,2020-06-30,21218,2020-07-01,12809.0,17265.0
Hawaii,2020-06-30,1927,2020-07-01,12809.0,1395.0
Alaska,2020-06-30,4482,2020-07-01,12809.0,5010.0
Michigan,2020-06-30,28641,2020-07-01,12809.0,21598.0
Indiana,2020-06-30,10166,2020-07-01,12809.0,11551.0
Maine,2020-06-30,2318,2020-07-01,12809.0,2553.0
Florida,2020-06-30,97293,2020-07-01,12809.0,78871.0
Arkansas,2020-06-30,9632,2020-07-01,12809.0,8033.0
Nevada,2020-06-30,8593,2020-07-01,12809.0,5995.0
California,2020-06-30,101940,2020-07-01,12809.0,80687.0
Oregon,2020-06-30,8152,2020-07-01,12809.0,6687.0
New Hampshire,2020-06-30,1588,2020-07-01,12809.0,2157.0
Minnesota,2020-06-30,15032,2020-07-01,12809.0,7537.0
Kansas,2020-06-30,6580,2020-07-01,12809.0,3981.0
Louisiana,2020-06-30,23166,2020-07-01,12809.0,20781.0
Virginia,2020-06-30,19577,2020-07-01,12809.0,10984.0
Iowa,2020-06-30,9180,2020-07-01,12809.0,5082.0
District of Columbia,2020-06-30,2742,2020-07-01,12809.0,2056.0
North Dakota,2020-06-30,2628,2020-07-01,12809.0,1678.0
Missouri,2020-06-30,3526,2020-07-01,12809.0,2991.0
Connecticut,2020-06-30,10273,2020-07-01,12809.0,6683.0
West Virginia,2020-06-30,2304,2020-07-01,12809.0,3124.0
South Carolina,2020-06-30,10706,2020-07-01,12809.0,10437.0
Illinois,2020-06-30,32263,2020-07-01,12809.0,31291.0
North Carolina,2020-06-30,19736,2020-07-01,12809.0,17885.0
Nebraska,2020-06-30,4198,2020-07-01,12809.0,4443.0
Utah,2020-06-30,8680,2020-07-01,12809.0,8586.0
Oklahoma,2020-06-30,5856,2020-07-01,12809.0,3682.0
Kentucky,2020-06-30,7471,2020-07-01,12809.0,8046.0
Idaho,2020-06-30,4348,2020-07-01,12809.0,2701.0
Arizona,2020-06-30,17145,2020-07-01,12809.0,14281.0
New York,2020-06-30,81842,2020-07-01,12809.0,55504.0
Ohio,2020-06-30,22042,2020-07-01,12809.0,18557.0
Puerto Rico,2020-06-30,413,2020-07-01,12809.0,1252.0
Vermont,2020-06-30,1645,2020-07-01,12809.0,985.0
Mississippi,2020-06-30,4992,2020-07-01,12809.0,4667.0
Texas,2020-06-30,83123,2020-07-01,12809.0,43026.0
South Dakota,2020-06-30,1529,2020-07-01,12809.0,1181.0
Alabama,2020-06-30,11877,2020-07-01,12809.0,8086.0
New Jersey,2020-06-30,24362,2020-07-01,12809.0,20142.0
Wyoming,2020-06-30,930,2020-07-01,12809.0,457.0
New Mexico,2020-06-30,6027,2020-07-01,12809.0,3609.0
Washington,2020-06-30,9509,2020-07-01,12809.0,8641.0
Delaware,2020-06-30,2444,2020-07-01,12809.0,1547.0
Rhode Island,2020-06-30,2062,2020-07-01,12809.0,3660.0
Massachusetts,2020-06-30,13743,2020-07-01,12809.0,9811.0
Georgia,2020-06-30,33134,2020-07-01,12809.0,32089.0
Wisconsin,2020-06-30,15078,2020-07-01,12809.0,11967.0
Colorado,2020-06-30,8991,2020-07-01,12809.0,6268.0
